name,screen_name,followers_count,entities,verified,default_profile_image,is_translator,id_str,profile_image_url_https,protected,follow_request_sent,profile_use_background_image,profile_background_color,geo_enabled,description,profile_sidebar_border_color,profile_text_color,muting,profile_background_image_url_https,favourites_count,url,is_translation_enabled,created_at,profile_background_tile,blocking,has_extended_profile,friends_count,notifications,location,lang,id,time_zone,statuses_count,default_profile,translator_type,blocked_by,listed_count,status,profile_link_color,contributors_enabled,utc_offset,profile_sidebar_fill_color,profile_background_image_url,following,profile_image_url,profile_banner_url
Boyan Slat,BoyanSlat,"145,884","{'url': {'urls': [{'url': 'https://t.co/DPZZjbG58X', 'expanded_url': 'http://www.boyanslat.com', 'display_url': 'boyanslat.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",TRUE,FALSE,FALSE,142973143,https://pbs.twimg.com/profile_images/885520168188866560/jl9vYCAP_normal.jpg,FALSE,,FALSE,262626,FALSE,"Studied aerospace engineering, becomes a cleaner. @TheOceanCleanup",FFFFFF,333333,,https://abs.twimg.com/images/themes/theme1/bg.png,1898,https://t.co/DPZZjbG58X,FALSE,Wed May 12 07:01:38 +0000 2010,FALSE,,TRUE,98,,,,142973143,,2850,FALSE,none,,907,"{'created_at': 'Thu Jan 14 21:27:20 +0000 2021', 'id': 1349830481865543682, 'id_str': '1349830481865543682', 'text': '@scott_kerr Wow', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'scott_kerr', 'name': 'Scott Kerr', 'id': 11837102, 'id_str': '11837102', 'indices': [0, 11]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1345759827889422336, 'in_reply_to_status_id_str': '1345759827889422336', 'in_reply_to_user_id': 11837102, 'in_reply_to_user_id_str': '11837102', 'in_reply_to_screen_name': 'scott_kerr', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'und'}",01CBE1,FALSE,,EFEFEF,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/885520168188866560/jl9vYCAP_normal.jpg,https://pbs.twimg.com/profile_banners/142973143/1536688818
Scott Santens 🧢🏄‍♂️,scottsantens,"130,380","{'url': {'urls': [{'url': 'https://t.co/yaiXsszB6V', 'expanded_url': 'http://scottsantens.com', 'display_url': 'scottsantens.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/1muSRhRH9V', 'expanded_url': 'http://patreon.com/scottsantens', 'display_url': 'patreon.com/scottsantens', 'indices': [87, 110]}, {'url': 'https://t.co/iEqGkN5Ec0', 'expanded_url': 'http://BasicIncomeToday.com', 'display_url': 'BasicIncomeToday.com', 'indices': [123, 146]}]}}",TRUE,FALSE,FALSE,14297863,https://pbs.twimg.com/profile_images/1349943790262489091/-e-9IhBQ_normal.jpg,FALSE,,TRUE,1A1B1F,TRUE,Writer and Unconditional Basic Income (#UBI) advocate with a crowdfunded #BasicIncome (https://t.co/1muSRhRH9V); editor of https://t.co/iEqGkN5Ec0 @TheUBINewsHub,181A1E,666666,,https://abs.twimg.com/images/themes/theme6/bg.gif,534740,https://t.co/yaiXsszB6V,FALSE,Thu Apr 03 23:37:19 +0000 2008,TRUE,,TRUE,124316,,"New Orleans, LA",,14297863,,118742,FALSE,none,,1838,"{'created_at': 'Sat Jan 16 00:47:34 +0000 2021', 'id': 1350243263232536576, 'id_str': '1350243263232536576', 'text': '@Clayton44101340 Thanks. Please next go through my pinned tweet thread to consider the evidence.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Clayton44101340', 'name': 'Clayton Armstrong', 'id': 1348835577349607425, 'id_str': '1348835577349607425', 'indices': [0, 16]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1350188249738739712, 'in_reply_to_status_id_str': '1350188249738739712', 'in_reply_to_user_id': 1348835577349607425, 'in_reply_to_user_id_str': '1348835577349607425', 'in_reply_to_screen_name': 'Clayton44101340', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}",20994,FALSE,,252429,http://abs.twimg.com/images/themes/theme6/bg.gif,,http://pbs.twimg.com/profile_images/1349943790262489091/-e-9IhBQ_normal.jpg,https://pbs.twimg.com/profile_banners/14297863/1601597629
Brian Fanzo 🧢,iSocialFanz,"124,837","{'url': {'urls': [{'url': 'https://t.co/9EjG6tcVb7', 'expanded_url': 'https://solo.to/isocialfanz', 'display_url': 'solo.to/isocialfanz', 'indices': [0, 23]}]}, 'description': {'urls': []}}",TRUE,FALSE,FALSE,633287684,https://pbs.twimg.com/profile_images/1332402290750337030/qwo9CSEn_normal.jpg,FALSE,,TRUE,121211,TRUE,Multi-Hypenate Digital Futurist ~ Professional Speaker ~ #GirlDad X3 ~ #ADHD Superpowered~ Host #PressTheDamnButton & FOMOFanz Podcasts | Pittsburgh Sports Fan,FFFFFF,AFAFA3,,https://abs.twimg.com/images/themes/theme1/bg.png,151103,https://t.co/9EjG6tcVb7,TRUE,Wed Jul 11 23:09:15 +0000 2012,TRUE,,TRUE,61803,,"Warrenton, Virginia",,633287684,,187674,FALSE,none,,7590,"{'created_at': 'Fri Jan 15 22:55:36 +0000 2021', 'id': 1350215086145732611, 'id_str': '1350215086145732611', 'text': 'Just posted a photo @ Warrenton, Virginia https://t.co/chlUpGRLV0', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/chlUpGRLV0', 'expanded_url': 'https://www.instagram.com/p/CKFUl3wD7to/?igshid=4zj1suokbr5w', 'display_url': 'instagram.com/p/CKFUl3wD7to/…', 'indices': [42, 65]}]}, 'source': '<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': {'type': 'Point', 'coordinates': [38.7183, -77.7972]}, 'coordinates': {'type': 'Point', 'coordinates': [-77.7972, 38.7183]}, 'place': {'id': 'b7f225f8a370ad60', 'url': 'https://api.twitter.com/1.1/geo/id/b7f225f8a370ad60.json', 'place_type': 'city', 'name': 'Warrenton', 'full_name': 'Warrenton, VA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.82205, 38.693589], [-77.777987, 38.693589], [-77.777987, 38.7377936], [-77.82205, 38.7377936]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FAB81E,FALSE,,B2B1AF,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/1332402290750337030/qwo9CSEn_normal.jpg,https://pbs.twimg.com/profile_banners/633287684/1598983749
Jonathan Blow,Jonathan_Blow,"121,376","{'url': {'urls': [{'url': 'http://t.co/8W5iCb79th', 'expanded_url': 'http://the-witness.net/news', 'display_url': 'the-witness.net/news', 'indices': [0, 22]}]}, 'description': {'urls': []}}",FALSE,FALSE,FALSE,107336879,https://pbs.twimg.com/profile_images/1291473439635595264/mB2ujShB_normal.jpg,FALSE,,TRUE,C0DEED,FALSE,Game designer of Braid and The Witness.  Partner in IndieFund.,C0DEED,333333,,https://abs.twimg.com/images/themes/theme1/bg.png,1136,http://t.co/8W5iCb79th,FALSE,Fri Jan 22 06:56:50 +0000 2010,FALSE,,FALSE,123,,San Francisco,,107336879,,103,TRUE,none,,2118,"{'created_at': 'Thu Jan 14 21:14:25 +0000 2021', 'id': 1349827230822588416, 'id_str': '1349827230822588416', 'text': 'RT @michael_nielsen: This is a very good post\n\nIn California ~2% of the population has been vaccinated, but we have enough vaccine for ~9%…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'michael_nielsen', 'name': 'Michael Nielsen', 'id': 15626406, 'id_str': '15626406', 'indices': [3, 19]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Jan 14 19:53:09 +0000 2021', 'id': 1349806782156210177, 'id_str': '1349806782156210177', 'text': 'This is a very good post\n\nIn California ~2% of the population has been vaccinated, but we have enough vaccine for ~… https://t.co/itMgObxico', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/itMgObxico', 'expanded_url': 'https://twitter.com/i/web/status/1349806782156210177', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1349802287355490304, 'quoted_status_id_str': '1349802287355490304', 'retweet_count': 351, 'favorite_count': 1141, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': True, 'quoted_status_id': 1349802287355490304, 'quoted_status_id_str': '1349802287355490304', 'retweet_count': 351, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",1DA1F2,FALSE,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/1291473439635595264/mB2ujShB_normal.jpg,https://pbs.twimg.com/profile_banners/107336879/1400792107
Derek Thompson,DKThomp,"114,582","{'url': {'urls': [{'url': 'https://t.co/a2VDDCfaSB', 'expanded_url': 'https://www.amazon.com/Hit-Makers-Science-Popularity-Distraction/dp/110198032X/', 'display_url': 'amazon.com/Hit-Makers-Sci…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",TRUE,FALSE,FALSE,37723353,https://pbs.twimg.com/profile_images/1242524286499291143/FQmk00sI_normal.jpg,FALSE,,TRUE,C0DEED,TRUE,Writer at @TheAtlantic. Host of podcast CRAZY/GENIUS. Author of book HIT MAKERS. Talker on NPR's @hereandnow and @CBSNews. derek[at]theatlantic[dot]com,C0DEED,333333,,https://abs.twimg.com/images/themes/theme1/bg.png,26829,https://t.co/a2VDDCfaSB,FALSE,Mon May 04 18:41:21 +0000 2009,FALSE,,FALSE,1338,,"Washington, D.C.",,37723353,,7416,FALSE,none,,2986,"{'created_at': 'Fri Jan 15 21:13:10 +0000 2021', 'id': 1350189306325987328, 'id_str': '1350189306325987328', 'text': '@ethan_kraft cc @conorsen looks like the NY--&gt;TX migratory passage isn’t closed yet ...\n\n(although I’d say the Hard… https://t.co/ja7cSASrG3', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ethan_kraft', 'name': 'Ethan Kraft', 'id': 18522489, 'id_str': '18522489', 'indices': [0, 12]}, {'screen_name': 'conorsen', 'name': 'Conor Sen', 'id': 70778344, 'id_str': '70778344', 'indices': [16, 25]}], 'urls': [{'url': 'https://t.co/ja7cSASrG3', 'expanded_url': 'https://twitter.com/i/web/status/1350189306325987328', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': 1350187941021306881, 'in_reply_to_status_id_str': '1350187941021306881', 'in_reply_to_user_id': 18522489, 'in_reply_to_user_id_str': '18522489', 'in_reply_to_screen_name': 'ethan_kraft', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 16, 'favorited': False, 'retweeted': False, 'lang': 'en'}",B300AD,FALSE,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/1242524286499291143/FQmk00sI_normal.jpg,https://pbs.twimg.com/profile_banners/37723353/1491167350
David Pearce,webmasterdave,"111,436","{'url': {'urls': [{'url': 'https://t.co/DAUZjTk8eH', 'expanded_url': 'https://www.hedweb.com', 'display_url': 'hedweb.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/CIRXVDwUci', 'expanded_url': 'https://www.abolitionist.com', 'display_url': 'abolitionist.com', 'indices': [94, 117]}]}}",FALSE,FALSE,FALSE,27397922,https://pbs.twimg.com/profile_images/466094037498200064/Cnp4Qh9h_normal.jpeg,FALSE,,FALSE,0,TRUE,I am interested in the use of biotechnology to abolish suffering throughout the living world: https://t.co/CIRXVDwUci,0,0,,https://abs.twimg.com/images/themes/theme1/bg.png,26883,https://t.co/DAUZjTk8eH,FALSE,Sun Mar 29 07:53:44 +0000 2009,FALSE,,FALSE,111333,,Brighton UK,,27397922,,9414,FALSE,none,,593,"{'created_at': 'Fri Jan 01 12:23:01 +0000 2021', 'id': 1344982459398692864, 'id_str': '1344982459398692864', 'text': 'The prospect of life based on gradients of superhuman bliss is proving more elusive than one might wish.\n2020 RIP.… https://t.co/yNTAcD4hZ7', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yNTAcD4hZ7', 'expanded_url': 'https://twitter.com/i/web/status/1344982459398692864', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 9, 'favorite_count': 38, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0084B4,FALSE,,0,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/466094037498200064/Cnp4Qh9h_normal.jpeg,https://pbs.twimg.com/profile_banners/27397922/1453241505
Ted Fujimoto 💡,tedfujimoto,"104,631","{'url': {'urls': [{'url': 'https://t.co/Hm12NW9ds1', 'expanded_url': 'http://www.efinternationaladvisors.com', 'display_url': 'efinternationaladvisors.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",FALSE,FALSE,FALSE,23959413,https://pbs.twimg.com/profile_images/947931445003108352/M1hc7sjb_normal.jpg,FALSE,,TRUE,0099B9,TRUE,"Helping great ideas replicate & scale. Managing Dir EF International Advisors, LLC. & Pres. @consultlandmark. Inspired @NewTechNetwork. Married 2 @Unleighshed",C0DEED,333333,,https://abs.twimg.com/images/themes/theme1/bg.png,65187,https://t.co/Hm12NW9ds1,FALSE,Thu Mar 12 14:45:10 +0000 2009,TRUE,,TRUE,98496,,"Irving, TX",,23959413,,27198,FALSE,none,,1421,"{'created_at': 'Fri Jan 15 03:33:22 +0000 2021', 'id': 1349922596633108480, 'id_str': '1349922596633108480', 'text': 'RT @MattHiefield: Getting insights in Dept. of Ed Webinar -Learning in a Pandemic: Resources to Support Students.  Pandemic is affecting st…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MattHiefield', 'name': 'Matt Hiefield', 'id': 2393313872, 'id_str': '2393313872', 'indices': [3, 16]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Jan 14 22:49:24 +0000 2021', 'id': 1349851136405114880, 'id_str': '1349851136405114880', 'text': 'Getting insights in Dept. of Ed Webinar -Learning in a Pandemic: Resources to Support Students.  Pandemic is affect… https://t.co/vbDlYGZYUW', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vbDlYGZYUW', 'expanded_url': 'https://twitter.com/i/web/status/1349851136405114880', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 6, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",0099B9,FALSE,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/947931445003108352/M1hc7sjb_normal.jpg,https://pbs.twimg.com/profile_banners/23959413/1458966480
Tom Inglesby,T_Inglesby,"101,473","{'url': {'urls': [{'url': 'https://t.co/jeD6nHny5O', 'expanded_url': 'http://www.centerforhealthsecurity.org/', 'display_url': 'centerforhealthsecurity.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}",TRUE,FALSE,FALSE,2426189960,https://pbs.twimg.com/profile_images/1273257263231315973/Dbz1wW_V_normal.jpg,FALSE,,TRUE,C0DEED,FALSE,"Director of @JHSPH_CHS, working to protect people from epidemics & disasters. Inf diseases, pub health, research, policy",C0DEED,333333,,https://abs.twimg.com/images/themes/theme1/bg.png,2124,https://t.co/jeD6nHny5O,FALSE,Thu Apr 03 21:06:18 +0000 2014,FALSE,,FALSE,986,,"Baltimore, MD",,2426189960,,4553,TRUE,none,,3218,"{'created_at': 'Fri Jan 01 16:33:44 +0000 2021', 'id': 1345045552497569795, 'id_str': '1345045552497569795', 'text': 'People will not get full protective effect of these vaccines until a period of time after the 2nd dose has been adm… https://t.co/jqQkVJiCUM', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jqQkVJiCUM', 'expanded_url': 'https://twitter.com/i/web/status/1345045552497569795', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 221, 'favorite_count': 474, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",1DA1F2,FALSE,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/1273257263231315973/Dbz1wW_V_normal.jpg,https://pbs.twimg.com/profile_banners/2426189960/1406913590
Chris Del Grande,ValuedMerchants,"95,866","{'url': {'urls': [{'url': 'https://t.co/v57flCWknx', 'expanded_url': 'http://www.valuedmerchants.com', 'display_url': 'valuedmerchants.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",FALSE,FALSE,FALSE,100277835,https://pbs.twimg.com/profile_images/443129640219979776/lZIp6UYe_normal.jpeg,FALSE,,TRUE,131516,TRUE,Husband Father Founder Valued Merchant Services #BBB A+ 2X #Inc5000 #MerchantServices #Payments #EMV #Contactless #Entrepreneur #ShortyAward Finalist #SmallBiz,EEEEEE,333333,,https://abs.twimg.com/images/themes/theme14/bg.gif,52165,https://t.co/v57flCWknx,FALSE,Tue Dec 29 17:39:27 +0000 2009,TRUE,,FALSE,72342,,United States,,100277835,,23513,FALSE,none,,1485,"{'created_at': 'Fri Jan 15 05:25:55 +0000 2021', 'id': 1349950922948939776, 'id_str': '1349950922948939776', 'text': '@AndrewYang Hamilton was amazing. Saw it in San Francisco though in Fall 2019. Saw Aladdin just off Broadway in NYC a few years back', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AndrewYang', 'name': 'Andrew Yang🧢🗽🇺🇸', 'id': 2228878592, 'id_str': '2228878592', 'indices': [0, 11]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 1349926309691056134, 'in_reply_to_status_id_str': '1349926309691056134', 'in_reply_to_user_id': 2228878592, 'in_reply_to_user_id_str': '2228878592', 'in_reply_to_screen_name': 'AndrewYang', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",9999,FALSE,,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,,http://pbs.twimg.com/profile_images/443129640219979776/lZIp6UYe_normal.jpeg,https://pbs.twimg.com/profile_banners/100277835/1598561438
Garrett M. Graff,vermontgmg,"93,212","{'url': {'urls': [{'url': 'https://t.co/UORDsSUcfH', 'expanded_url': 'http://www.garrettgraff.com', 'display_url': 'garrettgraff.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/N8GNSmiLuw', 'expanded_url': 'http://gmail.com', 'display_url': 'gmail.com', 'indices': [130, 153]}, {'url': 'https://t.co/MvjLegq98s', 'expanded_url': 'http://ProtonMail.com', 'display_url': 'ProtonMail.com', 'indices': [157, 180]}]}}",TRUE,FALSE,FALSE,926601,https://pbs.twimg.com/profile_images/831517633556074496/cf8zGv_D_normal.jpg,FALSE,,TRUE,FFFFFF,FALSE,"Journalist. Director, @aspencyber. Contributor, @WIRED, @CNN, @Longreads. Fmr ed, @PoliticoMag & @washingtonian. garrett.graff AT https://t.co/N8GNSmiLuw OR https://t.co/MvjLegq98s.",87BC44,0,,https://abs.twimg.com/images/themes/theme1/bg.png,10422,https://t.co/UORDsSUcfH,FALSE,Sun Mar 11 15:03:11 +0000 2007,FALSE,,FALSE,6478,,The Green Mountains,,926601,,34666,FALSE,none,,1533,"{'created_at': 'Sat Jan 16 01:24:56 +0000 2021', 'id': 1350252663489908737, 'id_str': '1350252663489908737', 'text': 'This thread is everything you need for this weekend. https://t.co/z97pMIBd3P', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/z97pMIBd3P', 'expanded_url': 'https://twitter.com/jules_su/status/1348879180658860032', 'display_url': 'twitter.com/jules_su/statu…', 'indices': [53, 76]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1348879180658860032, 'quoted_status_id_str': '1348879180658860032', 'retweet_count': 16, 'favorite_count': 43, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0000FF,FALSE,,E0FF92,http://abs.twimg.com/images/themes/theme1/bg.png,,http://pbs.twimg.com/profile_images/831517633556074496/cf8zGv_D_normal.jpg,https://pbs.twimg.com/profile_banners/926601/1567812867
